id,travel_type_work,travel_type_honeymoon,travel_type_citybreak,travel_type_holiday,travel_type_backpack,travel_companion_solo,travel_companion_kids,travel_companion_couple,travel_companion_friends,accomodation_quality_cleanliness,accomodation_quality_breakfast,accomodation_quality_quiet,accomodation_quality_price,accomodation_quality_location,accomodation_quality_wifi,accomodation_quality_staff,124_prince_of_wales_drive,131_137_cromwell_rd,167_bermondsey_street,176_south_lambeth_road_vauxhall,2_hurlingham_business_park,24_hour_front_desk,252_camden_road,33_cranbourn_street,4_watteau_square,58_commercial_road,68_elm_park_gardens,air_conditioning,airport_shuttle,bar,bayswater,bbq_facilities,bed_and_breakfast,bloomsbury,boat,brent,brown_hart_gardens,camden,canary_wharf,carter_lane,chiswick,city,city_of_london,colliers_wood,covent_garden,cowcross_street,daily_housekeeping,dalston,delorme_street_w_6_8_ds,designated_smoking_area,docklands,dulwich,ealing,earl's_court,earls_court,facilities_for_disabled_guests,family_rooms,fellows_road,first_floor,flat_2,flat_66,fleet_street,fotress_road,free_parking,free_wifi,garden,greenwich,guest_house,hackney,hammersmith_and_fulham,heating,hillingdon_street,hither_green_oakwood_close,homestay,horton_house,hostel,hot_tub_jacuzzi,hotel,indoor_pool,inn,islington,kensington,kensington_and_chelsea,knightsbridge,lambeth,lancaster_gate,laundry,lewisham,lift,limehouse,london,london_sw_11_8_eg,luggage_storage,marsh_wall,mayfair,millharbour_canary,muswell_hill,near_pimlico_underground_station,newham,non_smoking_rooms,nr_covent_garden,off_ilchester_gardens,on_site_parking,oriel_place_wells_court,orpington,paddington,pancras_road,park_lane,park_view_mansions,parking,peckham,pets_allowed,private_parking,restaurant,romney_court,room_service,royal_arsenal,royal_arsenal_riverside,royal_gateway_caxton_works_canning_town,se_1,shepherds_bush,shoreditch,sloane_square,soda_studios_268_kingsland_road,soho,south_place,southwark,spa_and_wellness_centre,stanmore_road,stepney,stratford,student_accommodation,swimming_pool,terrace,tooley_street,tower_hamlets,upper_groung,vauxhall,victoria,wandsworth,wembley,wembley_ha_9_6_pn,west_end,west_end_mayfair,west_hampstead,westfield_stratford_city,westminster_borough,weston_street,wifi,wood_green,woolwich_arsenal_at_10_woolwich_new_road
284f8b3b-38a5-4edf-a51e-514e59f04a7d,0.41922079463108397,0.029855720648889417,0.5313546727446627,0.02681261580876182,0.04527932891935871,0.705812610965098,0.20102220342391797,0.7213019323552585,0.8148968573449578,0.5688761085142866,0.739878297893644,0.387061153759775,0.12884053440196452,0.48753723651309033,0.806209740422237,0.6704179394661771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3f3a9ff-296a-461d-9e61-8183602f721d,0.7881580396805377,0.3626284881598312,0.3778179040187848,0.827411880749535,0.7117746756190744,0.04177215873439111,0.22589312868432576,0.741112522079209,0.9017060545058502,0.659586134533992,0.6437057145591374,0.11458934822402522,0.12372727312110188,0.5132410997227239,0.2756520035855403,0.4246164783497772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd740ff8-cefb-4b5b-821d-77340cba43c7,0.0655127718940276,0.9547748973397969,0.18115122082575175,0.7473843664173152,0.6185905250814394,0.6012394115214605,0.06448780843629076,0.8827273171175427,0.6534424597763033,0.050676422958364276,0.9488692662587128,0.5225965261665109,0.1557215575198201,0.8705183551177138,0.04744432967488765,0.5532326224176289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5440489-c789-4f6b-8950-c86f3ba41a8f,0.28320672692970583,0.46670994222681306,0.515127640856011,0.7152704498244025,0.04335592507877628,0.7035501775825161,0.13442577878584983,0.9548444123199316,0.3717655605767922,0.1459294022613722,0.7017205142097436,0.4508675767035113,0.2908982575161876,0.9361839106488887,0.6868034569462194,0.7982553632657616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f21bff2-5ea6-42b2-a3b2-fbb52bc7d03d,0.8638725579026856,0.4428697070884098,0.266643190041683,0.41999392470831864,0.15615224788946835,0.3519653941644665,0.21460533261378245,0.23393024406770646,0.00003314422544375972,0.676609882463034,0.6201389670660025,0.7658016602112194,0.4879132700734534,0.4630437313851341,0.4519681372300235,0.6218606985859669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e54d4657-35fe-456c-93f1-fd9b8d3837cf,0.2971741103248602,0.5122209649883591,0.8572052282859379,0.8742477563986857,0.9759802881539834,0.33524307560013966,0.9211979732228122,0.1496641138311594,0.7596672975999015,0.8070178378728701,0.8494328651890415,0.1651259700305021,0.18218740135490008,0.38988063985078103,0.3719012845219851,0.5500903660982832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2a9f6cc-b0bd-4e86-92f5-878b536371ac,0.18852221968626282,0.4592616312151694,0.7729759783270109,0.7230669938292333,0.8034617981761105,0.9886765874871921,0.5015097483763542,0.41021288404952694,0.8743218429991841,0.3412123786776349,0.4576814177446331,0.5696558870697666,0.9465926024176603,0.1914404397531091,0.7595607656435199,0.8739665974698063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932649ca-7bc7-43d2-b220-6e17b3548bfe,0.47296761157999856,0.16106908606751036,0.21796328093481154,0.3638899546126766,0.4803976294671972,0.4284025058879142,0.24073205196027025,0.6314342845778478,0.23510934988472276,0.4482342413556597,0.2523623655229714,0.4394047709666695,0.758516021624668,0.2626811346355926,0.7198103989007876,0.3253928553332248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c14d5d29-a2c4-4a69-bf1c-be1e30a4a8ef,0.9018303024287888,0.6899484218799561,0.39367519128140804,0.05699441976881503,0.696032282612822,0.7537250086682725,0.8407734312646118,0.31429005900325446,0.6731312500170699,0.17988505153361323,0.05784815983886027,0.4086131478233399,0.4175434020559803,0.36984411220093505,0.8681189783319101,0.4409771921296084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b061ecd-0664-4356-8a2a-7357645ab686,0.6258017492280603,0.6307666942160359,0.2972679471820989,0.325854023897312,0.36848787508693337,0.19306768111208883,0.5688896475187848,0.711041667162627,0.8764762585501518,0.6044509061608805,0.015758766683618752,0.3617130619733837,0.39634695193019875,0.5219464855980787,0.5863280858103264,0.02298295398032102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63214356-8bab-4bf8-96c2-c458155f6976,0.8036419901554412,0.6027608081462534,0.16008369940852707,0.6684973699375771,0.08512959838477552,0.9537423417570356,0.5325651508260623,0.7076170005714708,0.04068107922767594,0.187075508426076,0.9280051279395756,0.9437757917282665,0.8033218092754584,0.003091314511949106,0.024108191485036068,0.8200257027640987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789023c7-23cc-4a6c-bd89-f443a409c115,0.7945761687250474,0.41928418823124525,0.9344445253064559,0.2119966983786754,0.007984487119406358,0.4128263444589271,0.20528570240596244,0.8726630129018127,0.22825118336653527,0.28561551438664434,0.25867214460751153,0.06329505762163512,0.9534787111613139,0.7051793403275701,0.7257109755006257,0.2651169555188717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20c046ba-8841-4125-ac38-5e637dbc897b,0.8973954506452759,0.9883141424001491,0.8720015623946773,0.8869861348948367,0.8580192139106397,0.2708543755535844,0.6951173714559915,0.9934509445192146,0.5053015695954122,0.157974524908576,0.027614993542068644,0.17457815056496417,0.110779633545107,0.36985489834653884,0.6708823751562503,0.6638796120891348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fa96934-47aa-4fe7-b65d-00b10c2ff5d5,0.35911474791348064,0.45689591709234456,0.004861020920270853,0.5190212773930889,0.9450373251263438,0.2396873611486494,0.3464899160981392,0.4757702326254052,0.9042179479962016,0.44692721007391345,0.3207744631290257,0.506526424591276,0.03554870443723912,0.21015839568581174,0.7194555480857581,0.9771142570296008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f417fe6-24bf-4713-beba-34c69fc05780,0.9582057366018901,0.6830010823098862,0.41901549063641985,0.025698025038420447,0.6536719730708003,0.7615478803828022,0.5424375770937269,0.49986532707929343,0.6253173723383707,0.13400494778155303,0.7862516921414238,0.11057800805715767,0.37265405755065406,0.751373146669333,0.6134951463933518,0.31568795429921104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de94fc1e-9667-46c5-99dc-6ea1017ffb52,0.10367823797700026,0.47929966904565524,0.4881096923613575,0.2216807334226829,0.9125513343005194,0.3268852963873212,0.2379680938109754,0.6965187530629302,0.1390954803303135,0.7033785262775625,0.549532878158755,0.47941605747766936,0.8875775541454787,0.749545862992723,0.45000427709837787,0.7402348632422877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973a99a1-1416-4b79-b060-953d2d13504e,0.0407840898255889,0.8244233681752975,0.30822962917607644,0.6718512721079104,0.168802179979747,0.024095956074823066,0.4494357513394198,0.07008937195292497,0.08990388794598037,0.32274639144995865,0.23058796155355554,0.43153670790744836,0.4577976148131817,0.36706074790423604,0.4771627993959291,0.7897432249287266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822e198-d743-4026-a716-d8ee48ee6987,0.9477581816694556,0.25418605038767406,0.0352893775548655,0.7726218695217768,0.7009936534212904,0.27528799628492884,0.9568736553944646,0.9261552968959625,0.40859595638628887,0.2868662212617945,0.003801628884333219,0.4905106077664183,0.6994032632897866,0.2788806062268938,0.36640962836734814,0.16794625621393133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f82ec7a-c398-40ae-80f2-e0d42c83c829,0.9628764551837579,0.34857362760770516,0.8672743402022962,0.10263831697739678,0.03632119861434879,0.949518801328366,0.0051227840155172455,0.9678969462641858,0.2539397198655924,0.08164235230558359,0.4854204831938882,0.6275298301612597,0.8898392590538178,0.8889184149544271,0.7797693004825581,0.5918485157815638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9db6348b-e8b7-4510-ba93-edbd4274bed5,0.8136826744144969,0.7399437238919526,0.39785474738797744,0.3391904126451917,0.9573890157387095,0.16624181666443283,0.5427036412051518,0.9693548785038506,0.6275888459626269,0.02887229755365084,0.5746546718080217,0.7431641416913799,0.12796754432718505,0.9079713212536045,0.12320295974405027,0.010931391992202721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00f339c9-deb5-41b3-a64e-54f533abfaeb,0.23419375284691935,0.6695674101209454,0.06414054080383669,0.5453574770011855,0.05198292365945045,0.625770661529313,0.3532158969230941,0.27335733711824006,0.48990177388869616,0.9921385316490887,0.2638844490782293,0.7059516383725928,0.3544770094022778,0.6339004061480142,0.20755577779900647,0.048880645303674974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1a3e6e4-dbd0-46ca-9ae6-fa004f793f92,0.843085645313618,0.22871785750805795,0.6850983603105618,0.865285207690343,0.06329157285818998,0.7828099162188487,0.3687164527842739,0.051180068540400026,0.46151479550026187,0.44258079281192675,0.03545246334723817,0.11715275611825549,0.056348685606819604,0.5893388042347609,0.4909586729862845,0.6391361078903457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67cb2b45-6079-4760-9e9e-6645a8e02072,0.8008270021832284,0.7993250064475839,0.08074672263552651,0.7229342982650835,0.32538052279875784,0.006151599223452653,0.5500614817959344,0.5939975786138965,0.39149698210252737,0.9280417146151931,0.8734268385307786,0.32987706484930657,0.9239989032955305,0.43539943251406643,0.487343911198054,0.2957634599443808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fca79a4-cce1-4ffb-b0bb-7ada04d4820b,0.2210786810183063,0.71930761805283,0.6788193928779207,0.021802133259555045,0.8504248264838317,0.7788571701027394,0.5481512399739357,0.028437584437994712,0.467103482645169,0.3222576431375923,0.5836830408730047,0.7500478619585722,0.08926535182388817,0.9401808186241984,0.30758129327590034,0.07165537986029724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df841513-a95d-4d79-8124-65497de89822,0.9994321712169862,0.20641001607902343,0.07976593195352533,0.539250698239262,0.7191460443746251,0.5168591380782461,0.29788583702199145,0.5834718572151607,0.09139040447181457,0.4121817539866435,0.5727758713112008,0.7048934081969624,0.0922107593477941,0.9306327736219744,0.5121397177945519,0.2700860883369465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94f51a1d-97ec-4d20-b102-0301052f3150,0.3350943837979954,0.7100562000010653,0.8193337972411485,0.7541068442570737,0.07390860942421407,0.9663146883804417,0.3580574335003106,0.15300016278653206,0.04491987681407794,0.42500616232113475,0.06416024934811193,0.9748252975613123,0.739765180014524,0.7640286692777001,0.8581649789300771,0.4436598288258071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fa9642b-ed2d-43b1-9032-7768b76f6c3f,0.15327591723797163,0.8857765584801689,0.46372059151486567,0.2745410591586275,0.9437709283920424,0.8617370332291419,0.3238852810646773,0.24422559008521993,0.43061727329680854,0.4095917657507224,0.12684344131500147,0.9201349972957815,0.6149418148484083,0.8841582615561854,0.7171346592668204,0.27413029220693974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028f371-6580-459a-8f71-99e13e6db469,0.5730309463704406,0.33013022937551484,0.032011312082482535,0.5084044671017263,0.5635435452478765,0.3304885140507845,0.5925518514533599,0.06144841991090866,0.17577627899806147,0.8198002941310643,0.17485827855427405,0.5995538527473518,0.6311418048427357,0.9387658632550293,0.16602203458702958,0.6359103033269322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17b3ca57-e113-4d03-ac6c-915ec3f1c4c8,0.2113543433298104,0.2926959813553278,0.5653116171229049,0.5366325224078492,0.19495329177768328,0.7802258631913199,0.652580729868949,0.08880338754244121,0.16603711555863776,0.9059895947468357,0.6403393922785205,0.7630257290627911,0.9797402199181735,0.3499157274027298,0.8665860305785744,0.4872464310292688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
